!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E12'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y8	SD_Y8	>Y10	SD_Y10										
	446	0.99724	0.0018338	0.99677	0.0024855										
	447	0.99729	0.0018099	0.99682	0.0024559										
	448	0.99733	0.0017863	0.99687	0.0024266										
	449	0.99737	0.0017629	0.99691	0.0023977										
	450	0.99741	0.0017399	0.99696	0.0023691										
	451	0.99745	0.0017172	0.997	0.0023409										
	452	0.99749	0.0016947	0.99704	0.002313										
	453	0.99753	0.0016725	0.99709	0.0022854										
	454	0.99757	0.0016507	0.99713	0.0022581										
	455	0.99761	0.0016291	0.99717	0.0022312										
	456	0.99765	0.0016078	0.99721	0.0022046										
	457	0.99768	0.0015867	0.99725	0.0021783										
	458	0.99772	0.0015659	0.99729	0.0021523										
	459	0.99776	0.0015454	0.99733	0.0021266										
	460	0.99779	0.0015252	0.99737	0.0021012										
	461	0.99783	0.0015052	0.99741	0.0020761										
	462	0.99786	0.0014855	0.99744	0.0020513										
	463	0.9979	0.001466	0.99748	0.0020268										
	464	0.99793	0.0014468	0.99752	0.0020026										
	465	0.99796	0.0014278	0.99755	0.0019787										
	466	0.99799	0.0014091	0.99759	0.0019551										
	467	0.99802	0.0013906	0.99762	0.0019317										
	468	0.99806	0.0013724	0.99766	0.0019086										
	469	0.99809	0.0013543	0.99769	0.0018858										
	470	0.99812	0.0013366	0.99773	0.0018633										
	471	0.99815	0.001319	0.99776	0.001841										
	472	0.99818	0.0013017	0.99779	0.001819										
	473	0.9982	0.0012846	0.99782	0.0017972										
	474	0.99823	0.0012677	0.99785	0.0017757										
	475	0.99826	0.0012511	0.99788	0.0017545										
	476	0.99829	0.0012346	0.99791	0.0017335										
	477	0.99831	0.0012184	0.99794	0.0017128										
	478	0.99834	0.0012024	0.99797	0.0016923										
	479	0.99837	0.0011865	0.998	0.001672										
	480	0.99839	0.0011709	0.99803	0.001652										
	481	0.99842	0.0011555	0.99806	0.0016322										
	482	0.99844	0.0011403	0.99809	0.0016127										
	483	0.99847	0.0011253	0.99812	0.0015934										
