!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E7'  TableTitle=''  Document='MGluR'						
!TimePoint	!Time	>Y5	SD_Y5	>Y6	SD_Y6		
E7T441	600.8	1	0.5	0	0.5	1	1
E7T442	600.82	1	0.5	0	0.5	1	1
E7T443	600.84	1	0.5	0	0.5	1	1
E7T444	600.86	1	0.5	0	0.5	1	1
E7T445	600.88	1	0.5	0	0.5	1	1
E7T446	600.9	1	0.5	0	0.5	1	1
E7T447	600.92	1	0.5	0	0.5	1	1
E7T448	600.94	1	0.5	0	0.5	1	1
E7T449	600.96	1	0.5	0	0.5	1	1
E7T450	600.98	1	0.5	0	0.5	1	1
